position,token,char_start,char_end,region,weight,index
480,<|reserved_special_token_15|>,0,0,pad,0.0,99
481,<|reserved_special_token_15|>,0,0,pad,0.0,99
482,<|reserved_special_token_15|>,0,0,pad,0.0,99
483,<|reserved_special_token_15|>,0,0,pad,0.0,99
484,<|reserved_special_token_15|>,0,0,pad,0.0,99
485,<|reserved_special_token_15|>,0,0,pad,0.0,99
486,<|reserved_special_token_15|>,0,0,pad,0.0,99
487,<|reserved_special_token_15|>,0,0,pad,0.0,99
488,<|reserved_special_token_15|>,0,0,pad,0.0,99
489,<|reserved_special_token_15|>,0,0,pad,0.0,99
490,<|reserved_special_token_15|>,0,0,pad,0.0,99
491,<|reserved_special_token_15|>,0,0,pad,0.0,99
492,<|reserved_special_token_15|>,0,0,pad,0.0,99
493,<|reserved_special_token_15|>,0,0,pad,0.0,99
494,<|reserved_special_token_15|>,0,0,pad,0.0,99
495,<|reserved_special_token_15|>,0,0,pad,0.0,99
496,<|reserved_special_token_15|>,0,0,pad,0.0,99
497,<|reserved_special_token_15|>,0,0,pad,0.0,99
498,<|reserved_special_token_15|>,0,0,pad,0.0,99
499,<|reserved_special_token_15|>,0,0,pad,0.0,99
500,<|reserved_special_token_15|>,0,0,pad,0.0,99
501,<|reserved_special_token_15|>,0,0,pad,0.0,99
502,<|reserved_special_token_15|>,0,0,pad,0.0,99
503,<|reserved_special_token_15|>,0,0,pad,0.0,99
504,<|reserved_special_token_15|>,0,0,pad,0.0,99
505,<|reserved_special_token_15|>,0,0,pad,0.0,99
506,<|reserved_special_token_15|>,0,0,pad,0.0,99
507,<|reserved_special_token_15|>,0,0,pad,0.0,99
508,<|reserved_special_token_15|>,0,0,pad,0.0,99
509,<|reserved_special_token_15|>,0,0,pad,0.0,99
510,<|reserved_special_token_15|>,0,0,pad,0.0,99
511,<|reserved_special_token_15|>,0,0,pad,0.0,99
0,<|begin_of_text|>,0,0,special,0.0005860966048203409,100
1,What,0,4,original,9.377263268106617e-06,100
2,Ġis,4,7,original,1.7449803635827266e-05,100
3,Ġthe,7,11,original,3.1067342206370085e-05,100
4,Ġbase,11,16,original,2.776071232801769e-05,100
5,Ġof,16,19,original,4.8593265091767535e-05,100
6,Ġthe,19,23,original,6.129947723820806e-05,100
7,Ġexchange,23,32,original,0.028957288712263107,100
8,Ġrates,32,38,original,0.25740179419517517,100
9,?,38,39,original,0.4929490089416504,100
10,Ġwhat,39,44,noise,0.0323738232254982,100
11,Ġis,44,47,noise,0.005643708631396294,100
12,Ġthe,47,51,noise,0.020132677629590034,100
13,Ġexpected,51,60,noise,0.007883759215474129,100
14,Ġtimeline,60,69,noise,0.006200598087161779,100
15,?,69,70,noise,0.14767563343048096,100
16,<|reserved_special_token_15|>,0,0,pad,0.0,100
17,<|reserved_special_token_15|>,0,0,pad,0.0,100
18,<|reserved_special_token_15|>,0,0,pad,0.0,100
19,<|reserved_special_token_15|>,0,0,pad,0.0,100
20,<|reserved_special_token_15|>,0,0,pad,0.0,100
21,<|reserved_special_token_15|>,0,0,pad,0.0,100
22,<|reserved_special_token_15|>,0,0,pad,0.0,100
23,<|reserved_special_token_15|>,0,0,pad,0.0,100
24,<|reserved_special_token_15|>,0,0,pad,0.0,100
25,<|reserved_special_token_15|>,0,0,pad,0.0,100
26,<|reserved_special_token_15|>,0,0,pad,0.0,100
27,<|reserved_special_token_15|>,0,0,pad,0.0,100
28,<|reserved_special_token_15|>,0,0,pad,0.0,100
29,<|reserved_special_token_15|>,0,0,pad,0.0,100
30,<|reserved_special_token_15|>,0,0,pad,0.0,100
31,<|reserved_special_token_15|>,0,0,pad,0.0,100
32,<|reserved_special_token_15|>,0,0,pad,0.0,100
33,<|reserved_special_token_15|>,0,0,pad,0.0,100
34,<|reserved_special_token_15|>,0,0,pad,0.0,100
35,<|reserved_special_token_15|>,0,0,pad,0.0,100
36,<|reserved_special_token_15|>,0,0,pad,0.0,100
37,<|reserved_special_token_15|>,0,0,pad,0.0,100
38,<|reserved_special_token_15|>,0,0,pad,0.0,100
39,<|reserved_special_token_15|>,0,0,pad,0.0,100
40,<|reserved_special_token_15|>,0,0,pad,0.0,100
41,<|reserved_special_token_15|>,0,0,pad,0.0,100
42,<|reserved_special_token_15|>,0,0,pad,0.0,100
43,<|reserved_special_token_15|>,0,0,pad,0.0,100
44,<|reserved_special_token_15|>,0,0,pad,0.0,100
45,<|reserved_special_token_15|>,0,0,pad,0.0,100
46,<|reserved_special_token_15|>,0,0,pad,0.0,100
47,<|reserved_special_token_15|>,0,0,pad,0.0,100
48,<|reserved_special_token_15|>,0,0,pad,0.0,100
49,<|reserved_special_token_15|>,0,0,pad,0.0,100
50,<|reserved_special_token_15|>,0,0,pad,0.0,100
51,<|reserved_special_token_15|>,0,0,pad,0.0,100
52,<|reserved_special_token_15|>,0,0,pad,0.0,100
53,<|reserved_special_token_15|>,0,0,pad,0.0,100
54,<|reserved_special_token_15|>,0,0,pad,0.0,100
55,<|reserved_special_token_15|>,0,0,pad,0.0,100
56,<|reserved_special_token_15|>,0,0,pad,0.0,100
57,<|reserved_special_token_15|>,0,0,pad,0.0,100
58,<|reserved_special_token_15|>,0,0,pad,0.0,100
59,<|reserved_special_token_15|>,0,0,pad,0.0,100
60,<|reserved_special_token_15|>,0,0,pad,0.0,100
61,<|reserved_special_token_15|>,0,0,pad,0.0,100
62,<|reserved_special_token_15|>,0,0,pad,0.0,100
63,<|reserved_special_token_15|>,0,0,pad,0.0,100
64,<|reserved_special_token_15|>,0,0,pad,0.0,100
65,<|reserved_special_token_15|>,0,0,pad,0.0,100
66,<|reserved_special_token_15|>,0,0,pad,0.0,100
67,<|reserved_special_token_15|>,0,0,pad,0.0,100
68,<|reserved_special_token_15|>,0,0,pad,0.0,100
69,<|reserved_special_token_15|>,0,0,pad,0.0,100
70,<|reserved_special_token_15|>,0,0,pad,0.0,100
71,<|reserved_special_token_15|>,0,0,pad,0.0,100
72,<|reserved_special_token_15|>,0,0,pad,0.0,100
73,<|reserved_special_token_15|>,0,0,pad,0.0,100
74,<|reserved_special_token_15|>,0,0,pad,0.0,100
75,<|reserved_special_token_15|>,0,0,pad,0.0,100
76,<|reserved_special_token_15|>,0,0,pad,0.0,100
77,<|reserved_special_token_15|>,0,0,pad,0.0,100
78,<|reserved_special_token_15|>,0,0,pad,0.0,100
79,<|reserved_special_token_15|>,0,0,pad,0.0,100
80,<|reserved_special_token_15|>,0,0,pad,0.0,100
81,<|reserved_special_token_15|>,0,0,pad,0.0,100
82,<|reserved_special_token_15|>,0,0,pad,0.0,100
83,<|reserved_special_token_15|>,0,0,pad,0.0,100
84,<|reserved_special_token_15|>,0,0,pad,0.0,100
85,<|reserved_special_token_15|>,0,0,pad,0.0,100
86,<|reserved_special_token_15|>,0,0,pad,0.0,100
87,<|reserved_special_token_15|>,0,0,pad,0.0,100
88,<|reserved_special_token_15|>,0,0,pad,0.0,100
89,<|reserved_special_token_15|>,0,0,pad,0.0,100
90,<|reserved_special_token_15|>,0,0,pad,0.0,100
91,<|reserved_special_token_15|>,0,0,pad,0.0,100
92,<|reserved_special_token_15|>,0,0,pad,0.0,100
93,<|reserved_special_token_15|>,0,0,pad,0.0,100
94,<|reserved_special_token_15|>,0,0,pad,0.0,100
95,<|reserved_special_token_15|>,0,0,pad,0.0,100
96,<|reserved_special_token_15|>,0,0,pad,0.0,100
97,<|reserved_special_token_15|>,0,0,pad,0.0,100
98,<|reserved_special_token_15|>,0,0,pad,0.0,100
99,<|reserved_special_token_15|>,0,0,pad,0.0,100
100,<|reserved_special_token_15|>,0,0,pad,0.0,100
101,<|reserved_special_token_15|>,0,0,pad,0.0,100
102,<|reserved_special_token_15|>,0,0,pad,0.0,100
103,<|reserved_special_token_15|>,0,0,pad,0.0,100
104,<|reserved_special_token_15|>,0,0,pad,0.0,100
105,<|reserved_special_token_15|>,0,0,pad,0.0,100
106,<|reserved_special_token_15|>,0,0,pad,0.0,100
107,<|reserved_special_token_15|>,0,0,pad,0.0,100
108,<|reserved_special_token_15|>,0,0,pad,0.0,100
109,<|reserved_special_token_15|>,0,0,pad,0.0,100
110,<|reserved_special_token_15|>,0,0,pad,0.0,100
111,<|reserved_special_token_15|>,0,0,pad,0.0,100
112,<|reserved_special_token_15|>,0,0,pad,0.0,100
113,<|reserved_special_token_15|>,0,0,pad,0.0,100
114,<|reserved_special_token_15|>,0,0,pad,0.0,100
115,<|reserved_special_token_15|>,0,0,pad,0.0,100
116,<|reserved_special_token_15|>,0,0,pad,0.0,100
117,<|reserved_special_token_15|>,0,0,pad,0.0,100
118,<|reserved_special_token_15|>,0,0,pad,0.0,100
119,<|reserved_special_token_15|>,0,0,pad,0.0,100
120,<|reserved_special_token_15|>,0,0,pad,0.0,100
121,<|reserved_special_token_15|>,0,0,pad,0.0,100
122,<|reserved_special_token_15|>,0,0,pad,0.0,100
123,<|reserved_special_token_15|>,0,0,pad,0.0,100
124,<|reserved_special_token_15|>,0,0,pad,0.0,100
125,<|reserved_special_token_15|>,0,0,pad,0.0,100
126,<|reserved_special_token_15|>,0,0,pad,0.0,100
127,<|reserved_special_token_15|>,0,0,pad,0.0,100
128,<|reserved_special_token_15|>,0,0,pad,0.0,100
129,<|reserved_special_token_15|>,0,0,pad,0.0,100
130,<|reserved_special_token_15|>,0,0,pad,0.0,100
131,<|reserved_special_token_15|>,0,0,pad,0.0,100
132,<|reserved_special_token_15|>,0,0,pad,0.0,100
133,<|reserved_special_token_15|>,0,0,pad,0.0,100
134,<|reserved_special_token_15|>,0,0,pad,0.0,100
135,<|reserved_special_token_15|>,0,0,pad,0.0,100
136,<|reserved_special_token_15|>,0,0,pad,0.0,100
137,<|reserved_special_token_15|>,0,0,pad,0.0,100
138,<|reserved_special_token_15|>,0,0,pad,0.0,100
139,<|reserved_special_token_15|>,0,0,pad,0.0,100
140,<|reserved_special_token_15|>,0,0,pad,0.0,100
141,<|reserved_special_token_15|>,0,0,pad,0.0,100
142,<|reserved_special_token_15|>,0,0,pad,0.0,100
143,<|reserved_special_token_15|>,0,0,pad,0.0,100
144,<|reserved_special_token_15|>,0,0,pad,0.0,100
145,<|reserved_special_token_15|>,0,0,pad,0.0,100
146,<|reserved_special_token_15|>,0,0,pad,0.0,100
147,<|reserved_special_token_15|>,0,0,pad,0.0,100
148,<|reserved_special_token_15|>,0,0,pad,0.0,100
149,<|reserved_special_token_15|>,0,0,pad,0.0,100
150,<|reserved_special_token_15|>,0,0,pad,0.0,100
151,<|reserved_special_token_15|>,0,0,pad,0.0,100
152,<|reserved_special_token_15|>,0,0,pad,0.0,100
153,<|reserved_special_token_15|>,0,0,pad,0.0,100
154,<|reserved_special_token_15|>,0,0,pad,0.0,100
155,<|reserved_special_token_15|>,0,0,pad,0.0,100
156,<|reserved_special_token_15|>,0,0,pad,0.0,100
157,<|reserved_special_token_15|>,0,0,pad,0.0,100
158,<|reserved_special_token_15|>,0,0,pad,0.0,100
159,<|reserved_special_token_15|>,0,0,pad,0.0,100
160,<|reserved_special_token_15|>,0,0,pad,0.0,100
161,<|reserved_special_token_15|>,0,0,pad,0.0,100
162,<|reserved_special_token_15|>,0,0,pad,0.0,100
163,<|reserved_special_token_15|>,0,0,pad,0.0,100
164,<|reserved_special_token_15|>,0,0,pad,0.0,100
165,<|reserved_special_token_15|>,0,0,pad,0.0,100
166,<|reserved_special_token_15|>,0,0,pad,0.0,100
167,<|reserved_special_token_15|>,0,0,pad,0.0,100
168,<|reserved_special_token_15|>,0,0,pad,0.0,100
169,<|reserved_special_token_15|>,0,0,pad,0.0,100
170,<|reserved_special_token_15|>,0,0,pad,0.0,100
171,<|reserved_special_token_15|>,0,0,pad,0.0,100
172,<|reserved_special_token_15|>,0,0,pad,0.0,100
173,<|reserved_special_token_15|>,0,0,pad,0.0,100
174,<|reserved_special_token_15|>,0,0,pad,0.0,100
175,<|reserved_special_token_15|>,0,0,pad,0.0,100
176,<|reserved_special_token_15|>,0,0,pad,0.0,100
177,<|reserved_special_token_15|>,0,0,pad,0.0,100
178,<|reserved_special_token_15|>,0,0,pad,0.0,100
179,<|reserved_special_token_15|>,0,0,pad,0.0,100
180,<|reserved_special_token_15|>,0,0,pad,0.0,100
181,<|reserved_special_token_15|>,0,0,pad,0.0,100
182,<|reserved_special_token_15|>,0,0,pad,0.0,100
183,<|reserved_special_token_15|>,0,0,pad,0.0,100
184,<|reserved_special_token_15|>,0,0,pad,0.0,100
185,<|reserved_special_token_15|>,0,0,pad,0.0,100
186,<|reserved_special_token_15|>,0,0,pad,0.0,100
187,<|reserved_special_token_15|>,0,0,pad,0.0,100
188,<|reserved_special_token_15|>,0,0,pad,0.0,100
189,<|reserved_special_token_15|>,0,0,pad,0.0,100
190,<|reserved_special_token_15|>,0,0,pad,0.0,100
191,<|reserved_special_token_15|>,0,0,pad,0.0,100
192,<|reserved_special_token_15|>,0,0,pad,0.0,100
193,<|reserved_special_token_15|>,0,0,pad,0.0,100
194,<|reserved_special_token_15|>,0,0,pad,0.0,100
195,<|reserved_special_token_15|>,0,0,pad,0.0,100
196,<|reserved_special_token_15|>,0,0,pad,0.0,100
197,<|reserved_special_token_15|>,0,0,pad,0.0,100
198,<|reserved_special_token_15|>,0,0,pad,0.0,100
199,<|reserved_special_token_15|>,0,0,pad,0.0,100
200,<|reserved_special_token_15|>,0,0,pad,0.0,100
201,<|reserved_special_token_15|>,0,0,pad,0.0,100
202,<|reserved_special_token_15|>,0,0,pad,0.0,100
203,<|reserved_special_token_15|>,0,0,pad,0.0,100
204,<|reserved_special_token_15|>,0,0,pad,0.0,100
205,<|reserved_special_token_15|>,0,0,pad,0.0,100
206,<|reserved_special_token_15|>,0,0,pad,0.0,100
207,<|reserved_special_token_15|>,0,0,pad,0.0,100
208,<|reserved_special_token_15|>,0,0,pad,0.0,100
209,<|reserved_special_token_15|>,0,0,pad,0.0,100
210,<|reserved_special_token_15|>,0,0,pad,0.0,100
211,<|reserved_special_token_15|>,0,0,pad,0.0,100
212,<|reserved_special_token_15|>,0,0,pad,0.0,100
213,<|reserved_special_token_15|>,0,0,pad,0.0,100
214,<|reserved_special_token_15|>,0,0,pad,0.0,100
215,<|reserved_special_token_15|>,0,0,pad,0.0,100
216,<|reserved_special_token_15|>,0,0,pad,0.0,100
217,<|reserved_special_token_15|>,0,0,pad,0.0,100
218,<|reserved_special_token_15|>,0,0,pad,0.0,100
219,<|reserved_special_token_15|>,0,0,pad,0.0,100
220,<|reserved_special_token_15|>,0,0,pad,0.0,100
221,<|reserved_special_token_15|>,0,0,pad,0.0,100
222,<|reserved_special_token_15|>,0,0,pad,0.0,100
223,<|reserved_special_token_15|>,0,0,pad,0.0,100
224,<|reserved_special_token_15|>,0,0,pad,0.0,100
225,<|reserved_special_token_15|>,0,0,pad,0.0,100
226,<|reserved_special_token_15|>,0,0,pad,0.0,100
227,<|reserved_special_token_15|>,0,0,pad,0.0,100
228,<|reserved_special_token_15|>,0,0,pad,0.0,100
229,<|reserved_special_token_15|>,0,0,pad,0.0,100
230,<|reserved_special_token_15|>,0,0,pad,0.0,100
231,<|reserved_special_token_15|>,0,0,pad,0.0,100
232,<|reserved_special_token_15|>,0,0,pad,0.0,100
233,<|reserved_special_token_15|>,0,0,pad,0.0,100
234,<|reserved_special_token_15|>,0,0,pad,0.0,100
235,<|reserved_special_token_15|>,0,0,pad,0.0,100
236,<|reserved_special_token_15|>,0,0,pad,0.0,100
237,<|reserved_special_token_15|>,0,0,pad,0.0,100
238,<|reserved_special_token_15|>,0,0,pad,0.0,100
239,<|reserved_special_token_15|>,0,0,pad,0.0,100
240,<|reserved_special_token_15|>,0,0,pad,0.0,100
241,<|reserved_special_token_15|>,0,0,pad,0.0,100
242,<|reserved_special_token_15|>,0,0,pad,0.0,100
243,<|reserved_special_token_15|>,0,0,pad,0.0,100
244,<|reserved_special_token_15|>,0,0,pad,0.0,100
245,<|reserved_special_token_15|>,0,0,pad,0.0,100
246,<|reserved_special_token_15|>,0,0,pad,0.0,100
247,<|reserved_special_token_15|>,0,0,pad,0.0,100
248,<|reserved_special_token_15|>,0,0,pad,0.0,100
249,<|reserved_special_token_15|>,0,0,pad,0.0,100
250,<|reserved_special_token_15|>,0,0,pad,0.0,100
251,<|reserved_special_token_15|>,0,0,pad,0.0,100
252,<|reserved_special_token_15|>,0,0,pad,0.0,100
253,<|reserved_special_token_15|>,0,0,pad,0.0,100
254,<|reserved_special_token_15|>,0,0,pad,0.0,100
255,<|reserved_special_token_15|>,0,0,pad,0.0,100
256,<|reserved_special_token_15|>,0,0,pad,0.0,100
257,<|reserved_special_token_15|>,0,0,pad,0.0,100
258,<|reserved_special_token_15|>,0,0,pad,0.0,100
259,<|reserved_special_token_15|>,0,0,pad,0.0,100
260,<|reserved_special_token_15|>,0,0,pad,0.0,100
261,<|reserved_special_token_15|>,0,0,pad,0.0,100
262,<|reserved_special_token_15|>,0,0,pad,0.0,100
263,<|reserved_special_token_15|>,0,0,pad,0.0,100
264,<|reserved_special_token_15|>,0,0,pad,0.0,100
265,<|reserved_special_token_15|>,0,0,pad,0.0,100
266,<|reserved_special_token_15|>,0,0,pad,0.0,100
267,<|reserved_special_token_15|>,0,0,pad,0.0,100
268,<|reserved_special_token_15|>,0,0,pad,0.0,100
269,<|reserved_special_token_15|>,0,0,pad,0.0,100
270,<|reserved_special_token_15|>,0,0,pad,0.0,100
271,<|reserved_special_token_15|>,0,0,pad,0.0,100
272,<|reserved_special_token_15|>,0,0,pad,0.0,100
273,<|reserved_special_token_15|>,0,0,pad,0.0,100
274,<|reserved_special_token_15|>,0,0,pad,0.0,100
275,<|reserved_special_token_15|>,0,0,pad,0.0,100
276,<|reserved_special_token_15|>,0,0,pad,0.0,100
277,<|reserved_special_token_15|>,0,0,pad,0.0,100
278,<|reserved_special_token_15|>,0,0,pad,0.0,100
279,<|reserved_special_token_15|>,0,0,pad,0.0,100
280,<|reserved_special_token_15|>,0,0,pad,0.0,100
281,<|reserved_special_token_15|>,0,0,pad,0.0,100
282,<|reserved_special_token_15|>,0,0,pad,0.0,100
283,<|reserved_special_token_15|>,0,0,pad,0.0,100
284,<|reserved_special_token_15|>,0,0,pad,0.0,100
285,<|reserved_special_token_15|>,0,0,pad,0.0,100
286,<|reserved_special_token_15|>,0,0,pad,0.0,100
287,<|reserved_special_token_15|>,0,0,pad,0.0,100
288,<|reserved_special_token_15|>,0,0,pad,0.0,100
289,<|reserved_special_token_15|>,0,0,pad,0.0,100
290,<|reserved_special_token_15|>,0,0,pad,0.0,100
291,<|reserved_special_token_15|>,0,0,pad,0.0,100
292,<|reserved_special_token_15|>,0,0,pad,0.0,100
293,<|reserved_special_token_15|>,0,0,pad,0.0,100
294,<|reserved_special_token_15|>,0,0,pad,0.0,100
295,<|reserved_special_token_15|>,0,0,pad,0.0,100
296,<|reserved_special_token_15|>,0,0,pad,0.0,100
297,<|reserved_special_token_15|>,0,0,pad,0.0,100
298,<|reserved_special_token_15|>,0,0,pad,0.0,100
299,<|reserved_special_token_15|>,0,0,pad,0.0,100
300,<|reserved_special_token_15|>,0,0,pad,0.0,100
301,<|reserved_special_token_15|>,0,0,pad,0.0,100
302,<|reserved_special_token_15|>,0,0,pad,0.0,100
303,<|reserved_special_token_15|>,0,0,pad,0.0,100
304,<|reserved_special_token_15|>,0,0,pad,0.0,100
305,<|reserved_special_token_15|>,0,0,pad,0.0,100
306,<|reserved_special_token_15|>,0,0,pad,0.0,100
307,<|reserved_special_token_15|>,0,0,pad,0.0,100
308,<|reserved_special_token_15|>,0,0,pad,0.0,100
309,<|reserved_special_token_15|>,0,0,pad,0.0,100
310,<|reserved_special_token_15|>,0,0,pad,0.0,100
311,<|reserved_special_token_15|>,0,0,pad,0.0,100
312,<|reserved_special_token_15|>,0,0,pad,0.0,100
313,<|reserved_special_token_15|>,0,0,pad,0.0,100
314,<|reserved_special_token_15|>,0,0,pad,0.0,100
315,<|reserved_special_token_15|>,0,0,pad,0.0,100
316,<|reserved_special_token_15|>,0,0,pad,0.0,100
317,<|reserved_special_token_15|>,0,0,pad,0.0,100
318,<|reserved_special_token_15|>,0,0,pad,0.0,100
319,<|reserved_special_token_15|>,0,0,pad,0.0,100
320,<|reserved_special_token_15|>,0,0,pad,0.0,100
321,<|reserved_special_token_15|>,0,0,pad,0.0,100
322,<|reserved_special_token_15|>,0,0,pad,0.0,100
323,<|reserved_special_token_15|>,0,0,pad,0.0,100
324,<|reserved_special_token_15|>,0,0,pad,0.0,100
325,<|reserved_special_token_15|>,0,0,pad,0.0,100
326,<|reserved_special_token_15|>,0,0,pad,0.0,100
327,<|reserved_special_token_15|>,0,0,pad,0.0,100
328,<|reserved_special_token_15|>,0,0,pad,0.0,100
329,<|reserved_special_token_15|>,0,0,pad,0.0,100
330,<|reserved_special_token_15|>,0,0,pad,0.0,100
331,<|reserved_special_token_15|>,0,0,pad,0.0,100
332,<|reserved_special_token_15|>,0,0,pad,0.0,100
333,<|reserved_special_token_15|>,0,0,pad,0.0,100
334,<|reserved_special_token_15|>,0,0,pad,0.0,100
335,<|reserved_special_token_15|>,0,0,pad,0.0,100
336,<|reserved_special_token_15|>,0,0,pad,0.0,100
337,<|reserved_special_token_15|>,0,0,pad,0.0,100
338,<|reserved_special_token_15|>,0,0,pad,0.0,100
339,<|reserved_special_token_15|>,0,0,pad,0.0,100
340,<|reserved_special_token_15|>,0,0,pad,0.0,100
341,<|reserved_special_token_15|>,0,0,pad,0.0,100
342,<|reserved_special_token_15|>,0,0,pad,0.0,100
343,<|reserved_special_token_15|>,0,0,pad,0.0,100
344,<|reserved_special_token_15|>,0,0,pad,0.0,100
345,<|reserved_special_token_15|>,0,0,pad,0.0,100
346,<|reserved_special_token_15|>,0,0,pad,0.0,100
347,<|reserved_special_token_15|>,0,0,pad,0.0,100
348,<|reserved_special_token_15|>,0,0,pad,0.0,100
349,<|reserved_special_token_15|>,0,0,pad,0.0,100
350,<|reserved_special_token_15|>,0,0,pad,0.0,100
351,<|reserved_special_token_15|>,0,0,pad,0.0,100
352,<|reserved_special_token_15|>,0,0,pad,0.0,100
353,<|reserved_special_token_15|>,0,0,pad,0.0,100
354,<|reserved_special_token_15|>,0,0,pad,0.0,100
355,<|reserved_special_token_15|>,0,0,pad,0.0,100
356,<|reserved_special_token_15|>,0,0,pad,0.0,100
357,<|reserved_special_token_15|>,0,0,pad,0.0,100
358,<|reserved_special_token_15|>,0,0,pad,0.0,100
359,<|reserved_special_token_15|>,0,0,pad,0.0,100
360,<|reserved_special_token_15|>,0,0,pad,0.0,100
361,<|reserved_special_token_15|>,0,0,pad,0.0,100
362,<|reserved_special_token_15|>,0,0,pad,0.0,100
363,<|reserved_special_token_15|>,0,0,pad,0.0,100
364,<|reserved_special_token_15|>,0,0,pad,0.0,100
365,<|reserved_special_token_15|>,0,0,pad,0.0,100
366,<|reserved_special_token_15|>,0,0,pad,0.0,100
367,<|reserved_special_token_15|>,0,0,pad,0.0,100
368,<|reserved_special_token_15|>,0,0,pad,0.0,100
369,<|reserved_special_token_15|>,0,0,pad,0.0,100
370,<|reserved_special_token_15|>,0,0,pad,0.0,100
371,<|reserved_special_token_15|>,0,0,pad,0.0,100
372,<|reserved_special_token_15|>,0,0,pad,0.0,100
373,<|reserved_special_token_15|>,0,0,pad,0.0,100
374,<|reserved_special_token_15|>,0,0,pad,0.0,100
375,<|reserved_special_token_15|>,0,0,pad,0.0,100
376,<|reserved_special_token_15|>,0,0,pad,0.0,100
377,<|reserved_special_token_15|>,0,0,pad,0.0,100
378,<|reserved_special_token_15|>,0,0,pad,0.0,100
379,<|reserved_special_token_15|>,0,0,pad,0.0,100
380,<|reserved_special_token_15|>,0,0,pad,0.0,100
381,<|reserved_special_token_15|>,0,0,pad,0.0,100
382,<|reserved_special_token_15|>,0,0,pad,0.0,100
383,<|reserved_special_token_15|>,0,0,pad,0.0,100
384,<|reserved_special_token_15|>,0,0,pad,0.0,100
385,<|reserved_special_token_15|>,0,0,pad,0.0,100
386,<|reserved_special_token_15|>,0,0,pad,0.0,100
387,<|reserved_special_token_15|>,0,0,pad,0.0,100
388,<|reserved_special_token_15|>,0,0,pad,0.0,100
389,<|reserved_special_token_15|>,0,0,pad,0.0,100
390,<|reserved_special_token_15|>,0,0,pad,0.0,100
391,<|reserved_special_token_15|>,0,0,pad,0.0,100
392,<|reserved_special_token_15|>,0,0,pad,0.0,100
393,<|reserved_special_token_15|>,0,0,pad,0.0,100
394,<|reserved_special_token_15|>,0,0,pad,0.0,100
395,<|reserved_special_token_15|>,0,0,pad,0.0,100
396,<|reserved_special_token_15|>,0,0,pad,0.0,100
397,<|reserved_special_token_15|>,0,0,pad,0.0,100
398,<|reserved_special_token_15|>,0,0,pad,0.0,100
399,<|reserved_special_token_15|>,0,0,pad,0.0,100
400,<|reserved_special_token_15|>,0,0,pad,0.0,100
401,<|reserved_special_token_15|>,0,0,pad,0.0,100
402,<|reserved_special_token_15|>,0,0,pad,0.0,100
403,<|reserved_special_token_15|>,0,0,pad,0.0,100
404,<|reserved_special_token_15|>,0,0,pad,0.0,100
405,<|reserved_special_token_15|>,0,0,pad,0.0,100
406,<|reserved_special_token_15|>,0,0,pad,0.0,100
407,<|reserved_special_token_15|>,0,0,pad,0.0,100
408,<|reserved_special_token_15|>,0,0,pad,0.0,100
409,<|reserved_special_token_15|>,0,0,pad,0.0,100
410,<|reserved_special_token_15|>,0,0,pad,0.0,100
411,<|reserved_special_token_15|>,0,0,pad,0.0,100
412,<|reserved_special_token_15|>,0,0,pad,0.0,100
413,<|reserved_special_token_15|>,0,0,pad,0.0,100
414,<|reserved_special_token_15|>,0,0,pad,0.0,100
415,<|reserved_special_token_15|>,0,0,pad,0.0,100
416,<|reserved_special_token_15|>,0,0,pad,0.0,100
417,<|reserved_special_token_15|>,0,0,pad,0.0,100
418,<|reserved_special_token_15|>,0,0,pad,0.0,100
419,<|reserved_special_token_15|>,0,0,pad,0.0,100
420,<|reserved_special_token_15|>,0,0,pad,0.0,100
421,<|reserved_special_token_15|>,0,0,pad,0.0,100
422,<|reserved_special_token_15|>,0,0,pad,0.0,100
423,<|reserved_special_token_15|>,0,0,pad,0.0,100
424,<|reserved_special_token_15|>,0,0,pad,0.0,100
425,<|reserved_special_token_15|>,0,0,pad,0.0,100
426,<|reserved_special_token_15|>,0,0,pad,0.0,100
427,<|reserved_special_token_15|>,0,0,pad,0.0,100
428,<|reserved_special_token_15|>,0,0,pad,0.0,100
429,<|reserved_special_token_15|>,0,0,pad,0.0,100
430,<|reserved_special_token_15|>,0,0,pad,0.0,100
431,<|reserved_special_token_15|>,0,0,pad,0.0,100
432,<|reserved_special_token_15|>,0,0,pad,0.0,100
433,<|reserved_special_token_15|>,0,0,pad,0.0,100
434,<|reserved_special_token_15|>,0,0,pad,0.0,100
435,<|reserved_special_token_15|>,0,0,pad,0.0,100
436,<|reserved_special_token_15|>,0,0,pad,0.0,100
437,<|reserved_special_token_15|>,0,0,pad,0.0,100
438,<|reserved_special_token_15|>,0,0,pad,0.0,100
439,<|reserved_special_token_15|>,0,0,pad,0.0,100
440,<|reserved_special_token_15|>,0,0,pad,0.0,100
441,<|reserved_special_token_15|>,0,0,pad,0.0,100
442,<|reserved_special_token_15|>,0,0,pad,0.0,100
443,<|reserved_special_token_15|>,0,0,pad,0.0,100
444,<|reserved_special_token_15|>,0,0,pad,0.0,100
445,<|reserved_special_token_15|>,0,0,pad,0.0,100
446,<|reserved_special_token_15|>,0,0,pad,0.0,100
447,<|reserved_special_token_15|>,0,0,pad,0.0,100
448,<|reserved_special_token_15|>,0,0,pad,0.0,100
449,<|reserved_special_token_15|>,0,0,pad,0.0,100
450,<|reserved_special_token_15|>,0,0,pad,0.0,100
